,vin,visitas,year_modelo,ultimo_kilometraje,num_servicios,num_rep_llantas,num_rep_frenos,num_rep_amortiguadores,num_rep_transmision
18578,MB2C32AC5JM243116,6,2018,95560,8,0,0,0,0
18579,MB2C32AC5JM243147,10,2018,40131,31,12,6,0,0
18580,MB2C32AC5JM243164,6,2018,99998,6,0,1,0,0
18581,MB2C32AC5JM243634,6,2018,39995,29,10,3,0,0
18582,MB2C32AC5JM243648,2,2018,8454,3,0,0,0,0
18583,MB2C32AC5JM243651,3,2018,60283,2,0,1,0,0
18584,MB2C32AC5JM243679,7,2018,60785,11,0,0,0,0
18585,MB2C32AC5JM243696,4,2018,63978,4,0,0,0,0
18586,MB2C32AC5JM243701,7,2018,69350,11,1,1,0,0
18587,MB2C32AC5JM244105,6,2018,98371,6,0,0,0,0
18588,MB2C32AC5JM244119,2,2018,8768,1,0,0,0,0
18589,MB2C32AC5JM244122,4,2018,50134,4,0,2,0,0
18590,MB2C32AC5JM245111,13,2018,9724,12,0,0,0,0
18591,MB2C32AC5JM245125,4,2018,59002,4,0,0,0,0
18592,MB2C32AC5JM251376,3,2018,89209,3,0,0,0,0
18593,MB2C32AC5JM251412,2,2018,40366,2,0,0,0,0
18594,MB2C32AC5JM251426,4,2018,77738,5,0,0,0,0
18595,MB2C32AC5JM251443,6,2018,88147,5,0,0,0,0
18596,MB2C32AC5JM251460,7,2018,7269,8,0,0,0,0
18597,MB2C32AC5JM251474,4,2018,54184,2,0,0,0,0
18598,MB2C32AC5JM251488,6,2018,88653,4,0,0,0,0
18599,MB2C32AC5JM251507,4,2018,67584,4,0,0,0,0
18600,MB2C32AC5JM251510,1,2018,20968,2,0,0,0,0
18601,MB2C32AC5JM253788,2,2018,94747,1,0,1,0,0
18602,MB2C32AC5JM253791,2,2018,39787,3,0,0,0,0
18603,MB2C32AC5JM254343,4,2018,37775,5,0,1,0,0
18604,MB2C32AC5JM254357,3,2018,27861,3,0,0,0,0
18605,MB2C32AC5JM254374,4,2018,7590,2,0,0,0,0
18606,MB2C32AC5JM254777,5,2018,82330,6,0,0,0,0
18607,MB2C32AC5JM254813,1,2018,44710,1,0,0,0,0
18608,MB2C32AC5JM255301,2,2018,89612,2,0,0,0,0
18609,MB2C32AC5JM255315,1,2018,1,1,0,0,0,0
18610,MB2C32AC5JM255329,8,2018,90274,5,0,0,0,0
18611,MB2C32AC5JM255332,4,2018,40840,1,0,0,0,0
18612,MB2C32AC5JM255346,5,2018,87722,0,0,0,0,0
18613,MB2C32AC5JM255525,11,2018,70557,13,0,5,0,0
18614,MB2C32AC5JM255556,1,2018,39372,1,0,0,0,0
18615,MB2C32AC5JM255993,9,2018,73034,18,5,1,0,0
18616,MB2C32AC5JM264550,6,2018,6907,8,0,0,0,0
18617,MB2C32AC5JM264578,3,2018,55820,3,0,0,0,0
18618,MB2C32AC5JM264757,4,2018,35388,0,0,0,0,0
18619,MB2C32AC5JM264760,2,2018,60576,2,0,0,0,0
18620,MB2C32AC5JM264919,7,2018,29525,7,0,0,0,0
18621,MB2C32AC5JM264922,3,2018,35435,3,0,0,0,0
18622,MB2C32AC5JM264936,12,2018,9776,12,0,1,0,0
18623,MB2C32AC5JM265732,2,2018,50519,5,0,0,0,0
18624,MB2C32AC5JM265746,7,2018,54868,7,0,0,0,0
18625,MB2C32AC5JM265942,1,2018,4930,0,0,0,0,0
18626,MB2C32AC5JM265956,1,2018,54699,4,0,0,0,0
18627,MB2C32AC5JM265987,3,2018,97248,4,0,1,0,0
18628,MB2C32AC5JM266329,5,2018,42938,5,0,0,0,0
18629,MB2C32AC5JM266332,3,2018,9727,3,0,0,0,0
18630,MB2C32AC5JM266346,2,2018,18850,1,0,0,0,0
18631,MB2C32AC5JM266394,5,2018,7155,7,0,0,0,0
18632,MB2C32AC5JM266413,5,2018,58496,4,0,1,0,0
18633,MB2C32AC5JM266430,4,2018,54869,1,0,0,0,0
18634,MB2C32AC5JM267268,3,2018,90514,4,0,0,0,0
18635,MB2C32AC5JM267285,1,2018,71195,3,0,0,0,0
18636,MB2C32AC5JM267318,4,2018,203994,6,0,0,0,0
18637,MB2C32AC5JM267335,9,2018,71527,38,9,0,0,0
18638,MB2C32AC5JM267433,1,2018,60097,3,0,0,0,0
18639,MB2C32AC5JM267447,2,2018,41128,4,0,0,0,0
18640,MB2C32AC5JM267450,2,2018,49944,4,0,0,0,0
18641,MB2C32AC5JM267464,2,2018,25670,4,0,0,0,0
18642,MB2C32AC5JM277573,1,2018,15648,4,1,0,0,0
18643,MB2C32AC5JM277587,1,2018,50044,2,0,0,0,0
18644,MB2C32AC5JM279453,4,2018,74661,10,3,1,0,0
18645,MB2C32AC5JM279467,4,2018,8220,5,6,0,0,0
18646,MB2C32AC5JM279470,2,2018,60992,2,0,0,0,0
18647,MB2C32AC5JM279498,7,2018,88874,3,0,0,0,0
18648,MB2C32AC5JM279517,2,2018,70704,2,0,0,0,0
18649,MB2C32AC5JM279520,3,2018,94918,2,0,0,0,0
18650,MB2C32AC5JM279534,7,2018,4808,10,1,4,0,0
18651,MB2C32AC5JM279551,2,2018,6387,0,0,0,0,0
18652,MB2C32AC5JM279565,6,2018,9123,31,7,0,0,0
18653,MB2C32AC5JM279629,7,2018,52926,5,0,0,0,0
18654,MB2C32AC5JM279632,1,2018,49854,1,0,0,0,0
18655,MB2C32AC5JM279646,1,2018,1,1,0,0,0,0
18656,MB2C32AC5JM280084,2,2018,42732,2,0,0,0,0
18657,MB2C32AC5JM280098,7,2018,9421,7,0,1,0,0
18658,MB2C32AC5JM280103,7,2018,30738,24,7,0,0,0
18659,MB2C32AC5JM280117,4,2018,39727,2,0,1,0,0
18660,MB2C32AC5JM280120,8,2018,6759,10,0,0,0,0
18661,MB2C32AC5JM280196,4,2018,5776,5,0,0,0,0
18662,MB2C32AC5JM280201,1,2018,70228,1,0,0,0,0
18663,MB2C32AC5JM280697,8,2018,32775,12,0,1,0,0
18664,MB2C32AC5JM280702,5,2018,81832,4,0,1,0,0
18665,MB2C32AC5JM280716,4,2018,71081,0,0,0,0,0
18666,MB2C32AC5JM281199,1,2018,80224,2,0,0,0,0
18667,MB2C32AC5JM281204,8,2018,75224,10,0,0,0,0
18668,MB2C32AC5JM281218,3,2018,80499,3,0,0,0,0
18669,MB2C32AC5JM281235,5,2018,86497,8,0,3,0,0
18670,MB2C32AC5JM281249,2,2018,7694,3,0,0,0,0
18671,MB2C32AC5JM281252,1,2018,59501,5,0,0,0,0
18672,MB2C32AC5JM281266,2,2018,488040,0,0,0,0,0
18673,MB2C32AC5JM281753,7,2018,41530,7,0,0,0,0
18674,MB2C32AC5JM282353,9,2018,96545,12,0,0,0,1
18675,MB2C32AC5JM291733,11,2018,65233,32,8,0,0,0
18676,MB2C32AC5JM291750,6,2018,37704,5,0,0,0,0
18677,MB2C32AC5JM291764,6,2018,91829,11,0,0,0,0
18678,MB2C32AC5JM291778,7,2018,81942,7,0,2,0,0
18679,MB2C32AC5JM291781,5,2018,9526,9,0,0,0,0
18680,MB2C32AC5JM291795,2,2018,7744,2,0,0,0,0
18681,MB2C32AC5JM291859,11,2018,90233,12,0,1,0,0
18682,MB2C32AC5JM291862,2,2018,7349,0,0,0,0,0
18683,MB2C32AC5JM291876,7,2018,38956,5,0,0,0,0
18684,MB2C32AC5JM292297,11,2018,8764,33,9,3,0,0
18685,MB2C32AC5JM292302,4,2018,149357,5,0,0,0,0
18686,MB2C32AC5JM292400,2,2018,39152,2,0,2,0,0
18687,MB2C32AC5JM292705,2,2018,9255,2,0,0,0,0
18688,MB2C32AC5JM292719,3,2018,58296,10,0,3,0,0
18689,MB2C32AC5JM292736,7,2018,9571,7,0,0,0,0
18690,MB2C32AC5JM292817,1,2018,19986,3,0,0,0,0
18691,MB2C32AC5JM292820,2,2018,62118,2,0,0,0,0
18692,MB2C32AC5JM293398,1,2018,26825,0,0,0,0,0
18693,MB2C32AC5JM293403,9,2018,95652,7,0,0,0,0
18694,MB2C32AC5JM293420,1,2018,39727,1,0,0,0,0
18695,MB2C32AC5JM293997,8,2018,90190,3,0,0,0,0
18696,MB2C32AC5JM294003,2,2018,9999999,5,0,0,0,0
18697,MB2C32AC5JM294020,9,2018,59609,9,0,0,0,0
18698,MB2C32AC5JM297855,5,2018,79961,8,0,0,0,0
18699,MB2C32AC5JM297869,2,2018,68777,2,0,0,0,0
18700,MB2C32AC5JM298309,10,2018,47892,37,14,3,0,0
18701,MB2C32AC5JM298858,7,2018,78912,5,0,2,0,0
18702,MB2C32AC5JM298861,5,2018,75845,7,0,0,0,0
18703,MB2C32AC5JM305503,1,2018,44655,2,0,0,0,0
18704,MB2C32AC5JM305517,13,2018,51092,39,10,1,0,0
18705,MB2C32AC5JM306022,1,2018,110334,1,0,0,0,0
18706,MB2C32AC5JM309888,1,2018,31267,1,0,0,0,0
18707,MB2C32AC5JM309907,6,2018,72114,1,0,0,0,0
18708,MB2C32AC5JM310314,8,2018,68231,4,0,0,0,0
18709,MB2C32AC5JM310331,3,2018,62185,1,0,0,0,0
18710,MB2C32AC5JM310877,3,2018,68873,3,0,0,0,0
18711,MB2C32AC5JM310880,1,2018,3333,0,0,0,0,0
18712,MB2C32AC5JM310894,2,2018,51304,1,0,0,0,0
18713,MB2C32AC5JM310913,1,2018,81983,1,0,0,0,0
18714,MB2C32AC5JM310944,5,2018,52802,4,0,0,0,0
18715,MB2C32AC5JM311446,5,2018,72891,12,3,0,0,0
18716,MB2C32AC5JM311463,1,2018,53593,1,0,0,0,0
18717,MB2C32AC5JM311480,3,2018,24413,3,0,0,0,0
18718,MB2C32AC5JM311513,6,2018,62338,29,0,0,0,0
18719,MB2C32AC5JM311527,2,2018,55506,2,0,0,0,0
18720,MB2C32AC5JM311544,8,2018,79476,6,0,0,0,0
18721,MB2C32AC5JM311558,11,2018,32610,5,0,1,0,0
18722,MB2C32AC5JM311561,6,2018,89135,6,0,1,0,0
18723,MB2C32AC5JM311575,5,2018,37595,5,0,0,0,0
18724,MB2C32AC5JM312077,1,2018,73519,1,0,0,0,0
18725,MB2C32AC5JM312080,1,2018,52135,1,0,0,0,0
18726,MB2C32AC5JM312645,1,2018,4979,0,0,0,0,0
18727,MB2C32AC5JM312659,2,2018,41078,3,0,0,0,0
18728,MB2C32AC5JM325010,5,2018,7440,18,5,0,0,0
18729,MB2C32AC5JM325038,6,2018,33922,5,0,0,0,0
18730,MB2C32AC5JM325041,3,2018,91883,3,0,2,0,0
18731,MB2C32AC5JM325525,5,2018,50554,4,0,1,0,0
18732,MB2C32AC5JM325542,9,2018,7891,2,0,0,0,0
18733,MB2C32AC5JM325556,9,2018,92910,13,0,0,0,0
18734,MB2C32AC5JM325573,1,2018,21343,1,0,0,0,0
18735,MB2C32AC5JM326173,2,2018,58587,2,0,0,0,0
18736,MB2C32AC5JM326187,3,2018,27394,4,0,0,0,0
18737,MB2C32AC5JM326528,1,2018,30726,1,0,0,0,0
18738,MB2C32AC5JM326545,2,2018,9263,0,0,0,0,0
18739,MB2C32AC5JM326559,7,2018,89734,7,0,0,0,0
18740,MB2C32AC5JM326576,4,2018,59955,4,0,0,0,0
18741,MB2C32AC5JM326593,5,2018,32441,8,0,0,0,0
18742,MB2C32AC5JM326609,7,2018,9769,13,0,0,0,0
18743,MB2C32AC5JM326612,6,2018,48823,17,4,0,0,0
18744,MB2C32AC5JM326657,13,2018,99985,4,0,0,0,0
18745,MB2C32AC5JM326688,3,2018,8836,0,0,0,0,0
18746,MB2C32AC5JM326707,3,2018,15022,11,3,0,0,0
18747,MB2C32AC5JM326710,3,2018,72146,2,0,0,0,0
18748,MB2C32AC5JM326786,2,2018,24061,8,0,0,0,0
18749,MB2C32AC5JM326805,1,2018,33566,2,0,0,0,0
18750,MB2C32AC5JM328330,8,2018,92772,6,0,0,0,0
18751,MB2C32AC5JM328344,1,2018,71058,1,0,0,0,0
18752,MB2C32AC5JM328358,8,2018,56099,24,6,0,0,0
18753,MB2C32AC5JM329462,9,2018,58070,9,0,0,0,0
18754,MB2C32AC5JM329493,1,2018,48344,1,0,0,0,0
18755,MB2C32AC5JM329509,4,2018,40245,3,0,1,0,0
18756,MB2C32AC5JM329512,5,2018,46273,4,0,0,0,0
18757,MB2C32AC5JM329557,4,2018,64462,6,0,0,3,0
18758,MB2C32AC5JM329977,4,2018,31632,9,0,0,0,0
18759,MB2C32AC5JM329980,9,2018,41888,6,0,0,0,0
18760,MB2C32AC5JM329994,10,2018,5723,35,10,0,0,0
18761,MB2C32AC5JM330014,8,2018,46148,26,6,0,0,0
18762,MB2C32AC5JM330028,1,2018,59714,2,0,0,0,0
18763,MB2C32AC5JM330031,2,2018,32274,2,0,0,0,0
18764,MB2C32AC5JM330515,9,2018,57686,6,0,0,0,0
18765,MB2C32AC5JM330529,1,2018,37760,1,0,0,0,0
18766,MB2C32AC5JM330532,2,2018,171507,0,0,0,0,0
18767,MB2C32AC5JM330563,6,2018,77131,8,0,0,0,0
18768,MB2C32AC5JM330580,9,2018,69111,9,0,0,0,0
18769,MB2C32AC5JM331843,3,2018,7928,4,0,0,0,0
18770,MB2C32AC5JM332233,10,2018,53279,34,8,0,0,0
18771,MB2C32AC5JM332247,10,2018,64251,7,0,2,0,0
18772,MB2C32AC5JM335231,3,2018,30465,6,0,0,0,0
18773,MB2C32AC5JM335245,5,2018,51204,5,0,1,0,0
18774,MB2C32AC5JM336198,1,2018,27034,3,1,0,0,0
18775,MB2C32AC5JM336203,6,2018,57281,8,0,2,0,0
18776,MB2C32AC5JM336220,4,2018,6354,3,0,1,0,0
18777,MB2C32AC5JM338310,6,2018,80230,9,0,0,0,0
18778,MB2C32AC5JM338324,5,2018,28114,6,0,0,0,0
18779,MB2C32AC5JM338873,7,2018,50422,12,0,0,0,0
18780,MB2C32AC5JM338890,4,2018,55519,6,0,0,0,0
18781,MB2C32AC5JM338906,2,2018,41310,2,0,0,0,0
18782,MB2C32AC5JM347749,2,2018,80073,2,0,0,0,0
18783,MB2C32AC5JM347752,7,2018,58273,7,0,7,0,0
18784,MB2C32AC5JM347766,9,2018,96275,3,0,1,0,0
18785,MB2C32AC5JM348190,3,2018,5010,0,0,0,0,0
18786,MB2C32AC5JM348688,4,2018,7564,13,5,1,0,0
18787,MB2C32AC5JM348691,2,2018,53927,2,0,0,0,0
18788,MB2C32AC5JM348707,1,2018,43412,1,0,0,0,0
18789,MB2C32AC5JM348724,6,2018,90641,8,0,1,0,0
18790,MB2C32AC5JM348738,9,2018,8975,7,0,0,0,0
18791,MB2C32AC5JM348741,2,2018,73331,2,0,0,0,0
18792,MB2C32AC5JM348755,7,2018,93172,7,0,0,0,0
18793,MB2C32AC5JM348772,4,2018,68967,5,0,0,0,0
18794,MB2C32AC5JM348805,2,2018,81312,2,0,1,0,0
18795,MB2C32AC5JM349274,7,2018,95077,8,1,0,0,0
18796,MB2C32AC5JM349291,4,2018,76356,6,0,0,0,0
18797,MB2C32AC5JM349310,6,2018,65528,15,2,0,0,0
18798,MB2C32AC5JM349324,5,2018,7825,3,0,0,0,0
18799,MB2C32AC5JM349341,2,2018,63134,2,0,0,0,0
18800,MB2C32AC5JM349355,1,2018,27442,2,0,1,0,0
18801,MB2C32AC5JM349856,3,2018,5555556,6,0,0,0,0
18802,MB2C32AC5JM349873,1,2018,691623,1,0,0,0,0
18803,MB2C32AC5JM351333,15,2018,97478,9,0,1,0,0
18804,MB2C32AC5JM351350,3,2018,6934,2,1,0,0,0
18805,MB2C32AC5JM351364,5,2018,4891,6,0,0,0,0
18806,MB2C32AC5JM353471,2,2018,48989,4,0,1,0,0
18807,MB2C32AC5JM354183,3,2018,56023,4,0,0,0,0
18808,MB2C32AC5JM354748,7,2018,44456,8,0,0,0,1
18809,MB2C32AC5JM354765,7,2018,38970,6,0,0,0,0
18810,MB2C32AC5JM354779,1,2018,5130,1,0,0,0,0
18811,MB2C32AC5JM354782,8,2018,60009,37,10,0,0,0
18812,MB2C32AC5JM356385,1,2018,13089,0,0,0,0,0
18813,MB2C32AC5JM356399,8,2018,65899,16,0,0,0,0
18814,MB2C32AC5JM356788,3,2018,68601,1,0,0,0,0
18815,MB2C32AC5JM356791,7,2018,70800,7,0,0,0,0
18816,MB2C32AC5JM356807,1,2018,26687,1,0,0,0,0
18817,MB2C32AC5JM356810,5,2018,64761,15,1,0,0,0
18818,MB2C32AC5JM356824,6,2018,9545,6,0,0,0,0
18819,MB2C32AC5JM362140,5,2018,59334,5,0,0,0,0
18820,MB2C32AC5JM364373,9,2018,43397,10,0,0,0,0
18821,MB2C32AC5JM372988,6,2018,27090,6,0,0,0,0
18822,MB2C32AC5JM373008,6,2018,28588,10,0,0,0,0
18823,MB2C32AC5JM373011,2,2018,49138,7,0,1,0,0
18824,MB2C32AC5JM373137,9,2018,99521,4,0,0,0,0
18825,MB2C32AC5JM373168,2,2018,5234,3,0,0,0,0
18826,MB2C32AC5JM373185,5,2018,62596,4,0,0,0,0
18827,MB2C32AC5JM373199,3,2018,52912,1,0,0,0,0
18828,MB2C32AC5JM373204,7,2018,89996,7,0,0,0,0
18829,MB2C32AC5JM373218,10,2018,59872,5,0,2,0,0
18830,MB2C32AC5JM373221,7,2018,91125,8,0,0,0,0
18831,MB2C32AC5JM373235,3,2018,36632,26,7,0,0,0
18832,MB2C32AC5JM373557,1,2018,13288,0,0,0,0,0
18833,MB2C32AC5JM373560,6,2018,41169,6,0,0,0,0
18834,MB2C32AC5JM373669,9,2018,8809,9,0,4,0,0
18835,MB2C32AC5JM373672,4,2018,40645,5,0,0,0,0
18836,MB2C32AC5JM373770,6,2018,47360,3,0,0,0,0
18837,MB2C32AC5JM374322,3,2018,71562,3,0,0,0,0
18838,MB2C32AC5JM374336,5,2018,80128,5,0,0,0,0
18839,MB2C32AC5JM376488,3,2018,99464,3,0,0,0,0
18840,MB2C32AC5JM376507,1,2018,28350,1,0,0,0,0
18841,MB2C32AC5JM376510,8,2018,76426,10,0,1,0,0
18842,MB2C32AC5JM379164,5,2018,93195,18,0,0,0,0
18843,MB2C32AC5JM379178,7,2018,42757,8,0,0,0,0
18844,MB2C32AC5JM379231,1,2018,21254,1,0,0,0,0
18845,MB2C32AC5JM380783,8,2018,97933,6,0,0,0,0
18846,MB2C32AC5JM382369,7,2018,40600,7,0,0,0,0
18847,MB2C32AC5JM396451,4,2018,32922,14,4,0,0,0
18848,MB2C32AC5JM396482,2,2018,39354,8,0,0,0,0
18849,MB2C32AC5JM396496,6,2018,9378,6,0,0,0,0
18850,MB2C32AC5JM396501,3,2018,55900,7,0,2,0,0
18851,MB2C32AC5JM396532,4,2018,8872,4,0,0,0,0
18852,MB2C32AC5JM396563,2,2018,28870,2,0,0,0,0
18853,MB2C32AC5JM396577,2,2018,6269,7,0,0,0,0
18854,MB2C32AC5JM396613,2,2018,23419,3,0,0,0,0
18855,MB2C32AC5JM396627,5,2018,81716,4,0,0,0,0
18856,MB2C32AC5JM396644,2,2018,35922,2,0,0,0,0
18857,MB2C32AC5JM396658,3,2018,60482,3,0,0,0,0
18858,MB2C32AC5JM396661,8,2018,990560,10,0,0,0,0
18859,MB2C32AC5JM396675,4,2018,73171,21,0,1,0,0
18860,MB2C32AC5JM396689,10,2018,90475,10,0,0,0,0
18861,MB2C32AC5JM396692,2,2018,50270,0,1,1,0,0
18862,MB2C32AC5JM396708,1,2018,70654,1,0,0,0,0
18863,MB2C32AC5JM396711,3,2018,2804,2,0,0,0,0
18864,MB2C32AC5JM396921,1,2018,5962,2,0,0,0,0
18865,MB2C32AC5JM396935,3,2018,32873,4,0,0,0,0
18866,MB2C32AC5JM396966,3,2018,64443,3,0,0,0,0
18867,MB2C32AC5JM397423,6,2018,51961,7,0,0,0,0
18868,MB2C32AC5JM397454,2,2018,9186,1,0,0,0,0
18869,MB2C32AC5JM397468,5,2018,65752,17,0,0,0,0
18870,MB2C32AC5JM397471,4,2018,21030,9,0,0,0,0
18871,MB2C32AC5JM397499,2,2018,49260,2,0,0,0,0
18872,MB2C32AC5JM397535,5,2018,63474,13,1,1,0,1
18873,MB2C32AC5JM397552,2,2018,55969,2,0,1,0,0
18874,MB2C32AC5JM405665,8,2018,97701,8,0,2,0,0
18875,MB2C32AC5JM405679,11,2018,60000,9,0,1,0,0
18876,MB2C32AC5JM405682,13,2018,28137,28,7,0,0,0
18877,MB2C32AC5JM405696,2,2018,69909,3,0,0,0,0
18878,MB2C32AC5JM405701,8,2018,69177,5,0,0,0,0
18879,MB2C32AC5JM405715,1,2018,2495,1,0,0,0,0
18880,MB2C32AC5JM405732,3,2018,31356,4,0,0,0,0
18881,MB2C32AC5JM408114,7,2018,9291,4,0,0,0,0
18882,MB2C32AC5JM408128,3,2018,29627,3,0,0,0,0
18883,MB2C32AC5JM408131,3,2018,32884,14,3,1,0,0
18884,MB2C32AC5JM408579,5,2018,53483,6,0,2,0,0
18885,MB2C32AC5JM408582,1,2018,31233,3,0,0,0,0
18886,MB2C32AC5JM408601,5,2018,37182,5,0,0,0,0
18887,MB2C32AC5JM408629,6,2018,58092,6,0,0,0,0
18888,MB2C32AC5JM410901,1,2018,33178,1,0,0,0,0
18889,MB2C32AC5JM410915,2,2018,47696,6,0,0,0,0
18890,MB2C32AC5JM410946,2,2018,39008,2,0,0,0,0
18891,MB2C32AC5JM410963,2,2018,47927,1,0,0,0,0
18892,MB2C32AC5JM410980,11,2018,57078,7,0,0,0,0
18893,MB2C32AC5JM411000,6,2018,7182,5,0,0,0,0
18894,MB2C32AC5JM411014,5,2018,24397,5,0,0,0,0
18895,MB2C32AC5JM413801,4,2018,7262,3,0,0,0,0
18896,MB2C32AC5KM422743,2,2019,42582,4,0,0,0,0
18897,MB2C32AC5KM422757,5,2019,26249,5,0,0,0,0
18898,MB2C32AC5KM422760,6,2019,30649,26,6,0,0,0
18899,MB2C32AC5KM422774,7,2019,54952,26,11,4,0,0
18900,MB2C32AC5KM422788,2,2019,7973,3,0,0,0,0
18901,MB2C32AC5KM422791,12,2019,98836,17,0,7,2,0
18902,MB2C32AC5KM422807,8,2019,48783,7,0,0,0,0
18903,MB2C32AC5KM422824,5,2019,35918,5,0,0,0,0
18904,MB2C32AC5KM422838,9,2019,70707,60,12,0,0,0
18905,MB2C32AC5KM422841,3,2019,3851,4,0,0,0,0
18906,MB2C32AC5KM422855,5,2019,43412,20,5,0,0,0
18907,MB2C32AC5KM422872,7,2019,46486,5,0,0,0,0
18908,MB2C32AC5KM423889,4,2019,69463,3,0,0,0,0
18909,MB2C32AC5KM423892,7,2019,9693,10,0,4,0,0
18910,MB2C32AC5KM423911,1,2019,51624,1,0,0,0,0
18911,MB2C32AC5KM423939,1,2019,12872,0,0,0,0,0
18912,MB2C32AC5KM423973,7,2019,7770,7,1,0,0,0
18913,MB2C32AC5KM423987,7,2019,8394,8,0,0,0,0
18914,MB2C32AC5KM423990,6,2019,67319,5,0,1,0,0
18915,MB2C32AC5KM424007,4,2019,28008,5,0,0,0,0
18916,MB2C32AC5KM424010,3,2019,57557,2,0,0,0,0
18917,MB2C32AC5KM452938,5,2019,40138,6,0,0,0,0
18918,MB2C32AC5KM453409,6,2019,97285,0,0,0,0,0
18919,MB2C32AC5KM453880,4,2019,9807,4,0,0,0,0
18920,MB2C32AC5KM453930,5,2019,46080,6,0,0,0,0
18921,MB2C32AC5KM453944,6,2019,6777,5,0,0,0,0
18922,MB2C32AC5KM456133,3,2019,40146,3,0,0,0,0
18923,MB2C32AC5KM456150,4,2019,4931,2,0,0,0,0
18924,MB2C32AC5KM456181,7,2019,85606,5,0,0,0,0
18925,MB2C32AC5KM456987,4,2019,5400,4,0,0,0,0
18926,MB2C32AC5KM456990,4,2019,60308,5,0,0,0,0
18927,MB2C32AC5KM463082,9,2019,40467,30,9,0,0,0
18928,MB2C32AC5KM464233,4,2019,5000001,11,0,0,0,0
18929,MB2C32AC5KM467536,6,2019,7089,4,0,0,0,0
18930,MB2C32AC5KM467746,5,2019,80130,9,0,0,0,0
18931,MB2C32AC5KM467763,4,2019,40000,4,0,0,0,0
18932,MB2C32AC5KM468167,6,2019,74383,5,0,1,0,0
18933,MB2C32AC5KM468170,4,2019,37544,3,0,0,0,0
18934,MB2C32AC5KM468296,4,2019,92108,4,0,0,0,0
18935,MB2C32AC5KM468671,12,2019,98733,10,0,6,0,0
18936,MB2C32AC5KM468878,3,2019,36866,3,0,0,0,0
18937,MB2C32AC5KM469223,2,2019,31778,3,0,0,0,0
18938,MB2C32AC5KM469688,5,2019,85291,26,0,0,0,0
18939,MB2C32AC5KM469691,1,2019,50560,4,0,1,0,0
18940,MB2C32AC5KM469951,4,2019,50221,5,0,0,0,0
18941,MB2C32AC5KM470128,6,2019,67327,6,0,0,0,0
18942,MB2C32AC5KM470131,3,2019,8502,12,4,1,0,0
18943,MB2C32AC5KM470145,2,2019,6076,1,0,0,0,0
18944,MB2C32AC5KM470274,3,2019,35493,4,0,0,0,0
18945,MB2C32AC5KM470470,6,2019,51632,4,0,1,0,0
18946,MB2C32AC5KM470825,8,2019,91338,12,0,0,0,0
18947,MB2C32AC5KM470842,3,2019,53643,2,0,0,0,0
18948,MB2C32AC5KM470906,10,2019,98427,14,0,0,0,0
18949,MB2C32AC5KM470923,7,2019,57303,6,0,0,0,0
18950,MB2C32AC5KM470937,7,2019,8660,7,0,0,0,0
18951,MB2C32AC5KM471022,8,2019,50107,7,0,1,0,0
18952,MB2C32AC5KM471490,2,2019,57036,4,1,1,0,0
18953,MB2C32AC5KM471554,2,2019,31694,5,0,0,0,0
18954,MB2C32AC5KM471571,3,2019,50526,3,0,0,0,0
18955,MB2C32AC5KM471585,7,2019,90584,5,1,0,0,0
18956,MB2C32AC5KM471604,3,2019,52729,3,0,0,0,0
18957,MB2C32AC5KM474065,4,2019,22698,0,0,0,0,0
18958,MB2C32AC5KM474079,2,2019,30910,2,0,0,0,0
18959,MB2C32AC5KM474082,1,2019,52119,1,0,0,0,0
18960,MB2C32AC5KM474115,4,2019,9692,6,1,0,0,0
18961,MB2C32AC5KM474227,5,2019,48188,4,0,1,0,0
18962,MB2C32AC5KM474244,6,2019,6956,1,0,0,0,0
18963,MB2C32AC5KM474339,11,2019,19594,22,7,0,0,0
18964,MB2C32AC5KM474342,1,2019,40052,3,0,0,0,0
18965,MB2C32AC5KM474843,5,2019,6399,8,0,0,0,0
18966,MB2C32AC5KM474860,5,2019,60255,5,0,0,0,0
18967,MB2C32AC5KM474874,1,2019,23124,1,0,0,0,0
18968,MB2C32AC5KM475281,3,2019,61995,2,0,2,0,0
18969,MB2C32AC5KM475295,7,2019,6602,8,0,0,0,0
18970,MB2C32AC5KM475300,4,2019,52700,8,0,0,0,0
18971,MB2C32AC5KM475314,9,2019,5921,15,5,0,0,0
18972,MB2C32AC5KM475331,6,2019,9902,8,0,0,0,0
18973,MB2C32AC5KM475409,9,2019,34216,8,0,0,0,0
18974,MB2C32AC5KM475412,6,2019,56279,6,0,0,0,0
18975,MB2C32AC5KM475457,4,2019,63152,3,0,0,0,0
18976,MB2C32AC5KM475636,5,2019,3111,10,0,0,0,0
18977,MB2C32AC5KM475975,7,2019,95948,9,0,0,0,0
18978,MB2C32AC5KM476009,2,2019,26423,3,0,0,0,0
18979,MB2C32AC5KM476060,2,2019,50348,2,0,0,0,0
18980,MB2C32AC5KM476074,1,2019,32705,1,0,0,0,0
18981,MB2C32AC5KM477628,5,2019,60793,5,0,0,0,0
18982,MB2C32AC5KM477631,2,2019,50614,2,0,0,0,0
18983,MB2C32AC5KM483493,1,2019,22638,0,0,0,0,0
18984,MB2C32AC5KM484028,4,2019,69534,3,0,0,0,0
18985,MB2C32AC5KM484045,2,2019,80604,3,0,1,0,0
18986,MB2C32AC5KM484062,2,2019,20359,2,0,0,0,0
